label	text1	text2
0	I 've eaten at here 15 -20 times since late 2009 or 2010 . In the beginning , the food quality was excellent then it was sold or under went management change , I can remember the advertisement flyer . The last several times ordering take out has unacceptable in quality , this is not a place I 'd recommend now .	
0	By far , the least impressive Cirque du Soleil show I have seen . The performers are all amazing , but for some reason , it was not showcased or directed well . We spent over $ 130 on each ticket , and we had excellent seats , which were very comfortable , But the show seem to drag on . The sand artist was really cool and different .	
0	I am updating this review rating as the General Manager contacted me directly , so am appreciative of the outreach . Has anyone else tried ? Let me know if I was way out of line with my review .	
0	Baristas aren 't the friendliest , and for the price , their drinks aren 't the best . For around $ 4 I got a medium -which was pretty small- iced coffee that tasted like a watery Starbucks iced coffee with TOO much ice , there were seriously only three sips .	
0	Selection was limited and the styles were all ghetto . The worst part is that the salespeople are rude and don 't even bother to greet me when I 'm standing right in front of them and they didn 't even have any other customers there ! ! !	
0	This place is really close too me but unfortunately not good at all . Wanted some frozen yogurt but didn 't want to drive to yogurt land so I decided to try this place . Next time I 'm in the mood for yogurt I 'll drive a little further . Granola was so salty , cherries were so bitter !	
1	I have been going here since I was a kid , best donuts ever ! Crumb donut is amazing , but all of their donuts are good , they have donut holes , thai tea and coffee drinks . The same people have been working here for as long as I can remember .	
1	I love this place ! I recently started going and its great ! I even love the lazy cat that lounges around ! ( secretly I check to make sure its still alive ) - but all in all , love it !	
1	The first time I stayed at South Point was in mid of 2006 , not long after they grand opened . It was very clean , large rooms , nice staff and not to mention the price ... . Have been a fan ever since thenthough their price has doubled since then too ... : )	
0	Service at this Denny 's was dismal . After waiting for 45 mins for breakfast at 10am , the manager didn 't even apologize for the food coming late . Food was mediocre . Location was pretty sketchy . Only go to this location if your desperate .	
1	Matt is very attentive . He has lots of patience , and seems to be more into the customer service side of things than sales . I ended up purchasing more product because he was so helpful . Cool cat for sure . Their product seems to taste less synthetic than other e juice I 've purchased from other stores .	
1	Food is consistently good . We often go for weekend brunch . I 'm from NJ , which has a lot of 24 hour diners . This is one of the only places in Madison that offers breakfast all day , so it 's great in my book . Don 't come if you mind long lines or kids ; do come if you like yeasted doughnuts !	
1	I really like this place a lot . The employees seem to really care and every time I leave with a spotless car . Nice , friendly people and the prices are right . Can 't really ask for more . Very satisfied customer .	
1	Simply Lovely and Unique ! We enjoyed all the unique oils and vinegars they offer . Very relaxing place to stop and shop a little and have a bite to eat . Get some fresh baked olive bread and enjoy with some amazing olive oil and specialty vinegars .	
1	We have always loved Oreganos , but my wife was recently diagnosed with a gluten allergy . Many pizza places in the valley now have gluten free crust options . Oreganos , please get with the times and add a gluten free crust option ! !	
1	Had a great breakfast of chicken , gravy , and biscuits with 2 over easy eggs buried under the chicken . Very tasty and not greasy at all . My friend had a mushroom omelet which she said was very good . Good coffee . Very busy early ( before 10 AM ) on Sunday and there was a 30 minute wait , but good , prompt service once we were seated	
