label	text1	text2
0	At least 25 bodies at Sadr # 39 ; s religious court . NAJAF , Iraq : At least 25 charred and bloated bodies were discovered in the basement of a religious court set up by rebel cleric Moqtada Sadr in Najaf # 39 ; s Old City , police said .	
0	Nepal rejects UN mediation . Nepalese Prime Minister has rejected the UN offer of mediating in talks with Maoist rebels . But Sher Bahadur Deuba has not ruled out an expanded role for India to resolve the conflict in the Himalayan kingdom .	
1	USOC letter to FIG . I write in response to your letter of August 26 , 2004 , which you asked the United States Olympic Committee to forward to Olympic gold medalist Paul Hamm of the United States of America .	
0	Japanese Utility Plans IPO in October ( AP ) . AP - Electric Power Development Co . , a former state - run utility , said Friday it is planning an initial public offering on the Tokyo Stock Exchange in October , a deal that could be the country 's biggest new stock listing in six years .	
2	Now It 's Official : Economy Shrunk . WASHINGTON ( Reuters ) - The U . S . economy slowed more sharply in the second quarter than first thought as oil prices rose and the trade gap swelled , the government said on Friday in a report that confirmed momentum faltered in the spring .	
2	Now It # 39 ; s Official : Economy Shrunk . The US economy slowed more sharply in the second quarter than first thought as oil prices rose and the trade gap swelled , the government said on Friday in a report that confirmed momentum faltered in the spring .	
2	Now It 's Official : U . S . Growth Slowed . WASHINGTON ( Reuters ) - The U . S . economy slowed more sharply in the second quarter than first thought as oil prices rose and the trade gap swelled , the government said on Friday in a report that confirmed momentum faltered in the spring .	
3	Microsoft corrals changes for Longhorn . With SP2 out the door , Microsoft turns sights to Longhorn -- which won 't look quite as expected .	
3	Nonnative Goats Bunking at Yellowstone ( AP ) . AP - A new study shows mountain goats are taking hold in Yellowstone National Park , but park officials aren 't sure how to handle the presence of the nonnative animals .	
2	Less Turbulence Ahead for Airbus , Boeing . EU Trade Commissioner Peter Mandelson and his US counterpart , Robert Zoellick , aim for a truce in the latest transatlantic row over government aid for aviation rivals Boeing and Airbus .	
2	Bon - Ton 's Succession Success . The transition atop the department store company looks like a pleasant non - story .	
1	Friday Focus : Running in the rain . Rain is forecast for Saturday in Spa . Here 's what the team will do to cope ...	
2	Procter amp ; Gamble : A soap opera success . By Davis Dyer , Frederick Dalzell . By Robert Slater . In the 1830s , William Procter , a storekeeper and candle maker , and James Gamble , a soap maker , happened to marry two sisters in Cincinnati , Olivia and Elizabeth Ann Norris .	
0	Paisley # 39 ; s decision over disarmament awaited . Northern Ireland # 39 ; s politicians have an anxious wait as the Reverend Ian Paisley decides whether to endorse an historic deal with Sinn Fein .	
3	VeriSign # 39 ; s Antitrust Claim Against ICANN Dismissed . quot ; VeriSign # 39 ; s contentions are deficient , quot ; Judge Howard Matz wrote in the 16 - page decision setting aside the antitrust claims against ICANN .	
1	Rooney going nowhere unless price is right : Moyes . England striker on his way . Or is he ? Will it be St James # 39 ; Park or Old Trafford ? Or will he remain at Goodison ? Although Wayne Rooney today handed in a transfer request , and set in motion his seemingly inevitable	
1	Triathlon : Double for Kiwis in toughest of events . NEW ZEALAND scored an unprecedented Olympic double in the men # 39 ; s triathlon yesterday when Hamish Carter no cigar for guessing his roots beat his compatriot , reigning world champion Bevan Docherty , by 7 . 87 seconds , writes Doug Gillon .	
3	Modified US space shuttle ready to fly next spring . NASA said Thursday it had corrected flaws that caused the destruction of the space shuttle Columbia in February 2003 and that a modified shuttle would be ready to resume flights sometime next Spring .	
0	Report : Explosion Kills 2 Near Chechyna ( AP ) . AP - An explosion rocked a police building in the restive Dagestan region adjacent to Chechnya on Friday , and initial reports indicated two people were killed , the Interfax news agency said .	
3	Flying Cars Reportedly Still Decades Away ( AP ) . AP - It 's a frustrated commuter 's escapist fantasy : literally lifting your car out of a clogged highway and soaring through the skies , landing just in time to motor into your driveway .	
2	HP to tempt holiday shoppers with sights and sounds . The computer - hardware giant , best known for products such as PCs and printers , on Friday laid out its plan to become a brand - name in consumer electronics products such as flat - screen TVs , music players and the devices that move content between them .	
2	Thai Airways orders six Airbus superjumbos . Thai Airways International plans to buy six Airbus A380 double - decker aircraft that will be delivered in 2008 and 2009 . The airline is also ordering two additional A340 aircraft .	
2	Shareholders Toast Brewers ' Merger . BRUSSELS / SAO PAULO ( Reuters ) - Shareholders gave their blessing on Friday for Belgium 's Interbrew INTB . BR to buy Brazil 's AmBev AMBV4 . SA in a $ 9 . 7 billion deal that will create the world 's largest brewer .	
0	Argentina Beats U . S . Men 's Basketball Team . Argentina defeated the United States team of National Basketball Association stars 89 - 81 here Friday in the Olympic semi - finals , dethroning the three - time defending champions .	
3	US Space Agency Improves Shuttle Safety , Management . The US space agency , NASA , continues work on improving the safety of the space shuttle , before the fleet of orbiters resumes its visits to the international space station next year .	
1	' Dream Team ' Out of Gold Race After Loss to Argentina . ATHENS ( Reuters ) - The U . S . men 's basketball team was beaten by Argentina Friday , denying it an Olympic gold medal for the first time since 1992 when NBA players started competing .	
2	A Canadian Invasion . A few weeks ago , in a story on Nortel ( NYSE : NT ) , I asked people to submit a Canadian joke to me . This is as good a place as any to reveal the winner .	
1	American Champion Tim Mack Wins Pole Vault Gold . American champion Tim Mack won the Olympic pole vault title on Friday with a Games record 5 . 95 meters after an engrossing duel with teammate Toby Stevenson .	
1	Khan urged to stay amateur . British boxing sensation Amir Khan is being urged to shun a big - money move to the professional ranks , whether he wins or loses his shot at Olympic gold on Sunday .	
0	FBI Suspects Israel Has Spy in Pentagon -- CBS News . WASHINGTON ( Reuters ) - The FBI believes there is an Israeli spy at the very highest level of the Pentagon , CBS News reported on Friday .	
3	IBM puts grids to work at U . S . Open . IBM will put a collection of its On Demand - related products and technologies to this test next week at the U . S . Open tennis championships , implementing a grid - based infrastructure capable of running multiple workloads including two not associated with the tournament .	
0	Sudan remains defiant as time starts to run out . BRITAIN has warned Sudan that it still has a lot of work to do to satisfy the international community that it is tackling what the United Nations has described as the worlds worst humanitarian crisis .	
0	Lebanon political drama plays out Syrian scipt . The stage is Beirut and the actors are Lebanese ; but the audience knows the drama surrounding selection of the countrys president is being produced in Lebanons powerful neighbour Syria .	
3	HP brand to inject new life into ink . The company splashes a new name on the inks to be used in its photo printers .	
1	UPDATE 1 - Rookie Johnson shares Buick lead with Funk . Rookie Zach Johnson produced the day # 39 ; s joint best score , a five - under-par 65 , to join Fred Funk at the top of the leaderboard after the second round of the $ 4 .	
2	UK growth at fastest pace in nearly 4 years . Britain # 39 ; s economy accelerated to the fastest annual pace in nearly four years in the second quarter as manufacturing emerged from a slump and consumers ratcheted up spending , the government said Friday .	
3	Next Version of Windows for PC 's to Ship in 2006 . To meet its timetable , Microsoft has scaled back its technological ambitions for the product , code - named Longhorn .	
2	Siemens Says Cellphone Flaw May Hurt Users and Its Profit . Siemens , the world # 39 ; s fourth - largest maker of mobile phones , said Friday that a software flaw that can create a piercing ring in its newest phone models might hurt earnings in its handset division .	
3	Microsoft promises new OS for 2006 . Microsoft says it plans to broadly release the long - awaited update to its flagship Windows operating system , dubbed # 39 ; Longhorn # 39 ; , in 2006 .	
