label	text1	text2
0	What park is located on the Rockaway Peninsula ?	Also in Queens , the park includes a significant portion of the western Rockaway Peninsula , most notably Jacob Riis Park and Fort Tilden .
1	What was the new head of the FBI 's top priority ?	Within months after the attacks , FBI Director Robert Mueller , who had been sworn in a week before the attacks , called for a re - engineering of FBI structure and operations .
1	What general topic is eschatology about ?	There is a reference to the afterlife on most pages of the Quran and belief in the afterlife is often referred to in conjunction with belief in God as in the common expression : Believe in God and the last day .
1	When did Britain withdraw from the Maldives ?	In January 1968 , a few weeks after the devaluation of the pound , Prime Minister Harold Wilson and his Defence Secretary Denis Healey announced that British troops would be withdrawn from major military bases East of Suez , which included the ones in the Middle East , and primarily from Malaysia and Singapore .
1	What example of cyclic group satisfies the express of zn = 1 ?	In the groups Z / nZ introduced above , the element 1 is primitive , so these groups are cyclic .
0	What is one way the city tried to combat crime ?	Some of the policies enacted included the installation of 11 , 000 security cameras around the city and a very large expansion of the police force .
0	Which disciple of Plato was considered the most important ?	Aristotle of Stagira , the most important disciple of Plato , shared with his teacher the title of the greatest philosopher of antiquity .
0	why type of dye was one of the East India company 's main products ?	The company 's mainstay businesses were by then cotton , silk , indigo dye , saltpetre , and tea .
0	What Chunichi Dragons start was signed to the Cubs in 2008 ?	The offseason was dominated by three months of unsuccessful trade talks with the Orioles involving 2B Brian Roberts , as well as the signing of Chunichi Dragons star Kosuke Fukudome .
1	What did ancient people walk across from Siberia into North America ?	Use of dogs as pack animals in these cultures often persisted after the introduction of the horse to North America .
1	What Hong Kong university was created in 1991 ?	The first polytechnic in Hong Kong is The Hong Kong Polytechnic , established in 1972 through upgrading the Hong Kong Technical College ( Government Trade School before 1947 ) .
0	When did Aspar die ?	The emperors of the 5th century were often controlled by military strongmen such as Stilicho ( d . 408 ) , Aspar ( d . 471 ) ,
1	Who called Nasser an irrational and irresponsible leader ?	American political scientist Mark Cooper asserted that Nasser 's charisma and his direct relationship with the Egyptian people rendered intermediaries ( organizations and individuals ) unnecessary .
1	Which arena was constructed under Jenkins at Notre Dame ?	Since 2005 , Notre Dame has been led by John I . Jenkins , C . S . C . , the 17th president of the university .
0	What economic activity in the Horn of Africa did the ancient Somalis connect to the rest of the world ?	In antiquity , the ancestors of the Somali people were an important link in the Horn of Africa connecting the region 's commerce with the rest of the ancient world .
1	Where were the game pad controllers copied from ?	Ultimately though , they did install a 15 - pin expansion port on the front of the console so that an arcade - style joystick could be used optionally .
0	How large a force did Frederick send against the occupying Russians ?	Just east of the Oder in Brandenburg - Neumark , at the Battle of Zorndorf ( now Sarbinowo , Poland ) , a Prussian army of 35 , 000 men under Frederick on Aug . 25 , 1758 , fought a Russian army of 43 , 000 commanded by Count William Fermor .
0	Who defended fifty schools accused of price - sharing , stating they were unaware the laws had changed ?	However , Jean Scott , the head of the Independent Schools Council , said that independent schools had always been exempt from anti - cartel rules applied to business , were following a long - established procedure in sharing the information with each other , and that they were unaware of the change to the law ( on which they had not been consulted ) .
1	What area does INTIME department stores have the most influence in ?	Since the opening policy in 1979 , the Chinese department stores also develops swiftly along with the fast - growing economy .
